symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HDB,2018-11-30 00:00:00+00:00,101.42,102.27,101.27,101.66,771302,49.2053079075,49.6176970982,49.1325333444,49.3217472084,1542604,0.0,1.0
HDB,2018-12-03 00:00:00+00:00,100.18,101.47,99.95,101.47,806754,48.6037048528,49.2295660952,48.4921171895,49.2295660952,1613508,0.0,1.0
HDB,2018-12-04 00:00:00+00:00,99.29,99.92,98.81,99.47,905193,48.171909112,48.4775622769,47.9390305102,48.2592385877,1810386,0.0,1.0
HDB,2018-12-06 00:00:00+00:00,101.86,102.01,98.73,99.13,1403258,49.4187799592,49.4915545222,47.9002174099,48.0942829114,2806516,0.0,1.0
HDB,2018-12-07 00:00:00+00:00,100.46,101.22,99.95,100.67,837209,48.7395507039,49.1082751568,48.4921171895,48.8414350922,1674418,0.0,1.0
HDB,2018-12-10 00:00:00+00:00,95.28,97.94,94.06,97.93,1655415,46.2264024594,47.5169380444,45.6345026798,47.5120864068,3310830,0.0,1.0
HDB,2018-12-11 00:00:00+00:00,95.56,97.0,95.06,96.71,905180,46.3622483104,47.0608841158,46.1196664335,46.9201866272,1810360,0.0,1.0
HDB,2018-12-12 00:00:00+00:00,98.67,99.49,97.7,97.9,1334582,47.8711075846,48.2689418627,47.4004987435,47.4975314942,2669164,0.0,1.0
HDB,2018-12-13 00:00:00+00:00,100.76,101.02,99.0,99.09,1186107,48.88509983,49.011242406,48.0312116234,48.0748763612,2372214,0.0,1.0
HDB,2018-12-14 00:00:00+00:00,100.44,100.88,99.09,99.59,784947,48.7298474288,48.9433194805,48.0748763612,48.3174582381,1569894,0.0,1.0
HDB,2018-12-17 00:00:00+00:00,101.0,102.34,100.7,101.19,812860,49.0015391309,49.651658561,48.8559900048,49.0937202441,1625720,0.0,1.0
HDB,2018-12-18 00:00:00+00:00,102.59,103.09,102.39,102.47,1123533,49.7729494994,50.0155313763,49.6759167487,49.714729849,2247066,0.0,1.0
HDB,2018-12-19 00:00:00+00:00,103.11,103.98,102.2,102.65,1289890,50.0252346514,50.4473271172,49.5837356355,49.8020593246,2579780,0.0,1.0
HDB,2018-12-20 00:00:00+00:00,102.8,104.5,102.53,103.86,811261,49.8748338877,50.6996122691,49.7438396742,50.3891074667,1622522,0.0,1.0
HDB,2018-12-21 00:00:00+00:00,100.4,102.17,100.28,102.11,767544,48.7104408787,49.5691807228,48.6522212282,49.5400708976,1535088,0.0,1.0
HDB,2018-12-24 00:00:00+00:00,100.2,101.1,99.65,100.18,317602,48.6134081279,49.0500555063,48.3465680633,48.6037048528,635204,0.0,1.0
HDB,2018-12-26 00:00:00+00:00,101.99,102.53,101.03,101.03,641461,49.4818512472,49.7438396742,49.0160940435,49.0160940435,1282922,0.0,1.0
HDB,2018-12-27 00:00:00+00:00,102.26,102.45,100.76,100.79,800933,49.6128454607,49.7050265739,48.88509983,48.8996547426,1601866,0.0,1.0
HDB,2018-12-28 00:00:00+00:00,103.14,104.01,102.0,102.4,518715,50.039789564,50.4618820298,49.4867028847,49.6807683862,1037430,0.0,1.0
HDB,2018-12-31 00:00:00+00:00,103.59,103.78,102.0093,103.59,556092,50.2581132532,50.3502943664,49.4912149076,50.2581132532,1112184,0.0,1.0
HDB,2019-01-02 00:00:00+00:00,103.67,103.85,102.77,102.77,412370,50.2969263535,50.3842558292,49.8602789751,49.8602789751,824740,0.0,1.0
HDB,2019-01-03 00:00:00+00:00,101.82,102.57,101.59,102.12,473956,49.399373409,49.7632462243,49.2877857457,49.5449225352,947912,0.0,1.0
HDB,2019-01-04 00:00:00+00:00,103.58,103.95,102.28,102.39,552312,50.2532616157,50.4327722046,49.6225487358,49.6759167487,1104624,0.0,1.0
HDB,2019-01-07 00:00:00+00:00,103.05,103.41,102.37,103.08,559001,49.9961248262,50.1707837775,49.6662134736,50.0106797388,1118002,0.0,1.0
HDB,2019-01-08 00:00:00+00:00,103.81,104.1,102.11,102.35,846745,50.364849279,50.5055467676,49.5400708976,49.6565101985,1693490,0.0,1.0
HDB,2019-01-09 00:00:00+00:00,102.9,103.83,102.31,103.71,947750,49.9233502631,50.3745525541,49.6371036484,50.3163329036,1895500,0.0,1.0
HDB,2019-01-10 00:00:00+00:00,102.68,102.92,102.01,102.72,398556,49.8166142373,49.9330535382,49.4915545222,49.8360207874,797112,0.0,1.0
HDB,2019-01-11 00:00:00+00:00,102.64,102.95,102.01,102.12,352392,49.7972076871,49.9476084508,49.4915545222,49.5449225352,704784,0.0,1.0
HDB,2019-01-14 00:00:00+00:00,100.86,101.86,100.81,101.86,591647,48.9336162054,49.4187799592,48.9093580177,49.4187799592,1183294,0.0,1.0
